source_group,dataset,field,data_type,field_family,asset_status,asset_reason,route,selector_role,selector_allowed,pit_rule,allowed_transforms,priority,materialized_path,row_count,coverage_note,next_action
plate_fund_probe,plates_rank_limit9999,plate_name,unknown,text_or_description,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,id,unknown,metadata,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,date1,unknown,time_key_or_cutoff,probe_only,csv_probe_not_pit_silver,availability_key,not_alpha_feature,false,controls availability/cutoff; not standalone alpha,event_age|lagged_availability,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,speed,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader_buy,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,volume_ration,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,time,unknown,time_key_or_cutoff,probe_only,csv_probe_not_pit_silver,event_cutoff_key,not_alpha_feature,false,controls availability/cutoff; not standalone alpha,event_age|lagged_availability,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,plate_code,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,plate_name,unknown,text_or_description,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_rate,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_leader_money,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_score,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,days,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,is_new,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=398; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,plate_type,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,plate_code,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,score,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,rate,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,trade_money,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader_sell,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,market_cap_cir,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,plate_name,unknown,text_or_description,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,id,unknown,metadata,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,date1,unknown,time_key_or_cutoff,probe_only,csv_probe_not_pit_silver,availability_key,not_alpha_feature,false,controls availability/cutoff; not standalone alpha,event_age|lagged_availability,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,speed,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader_buy,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,volume_ration,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,time,unknown,time_key_or_cutoff,probe_only,csv_probe_not_pit_silver,event_cutoff_key,not_alpha_feature,false,controls availability/cutoff; not standalone alpha,event_age|lagged_availability,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=235; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,plate_code,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,plate_name,unknown,text_or_description,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_rate,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_leader_money,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_score,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,days,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,is_new,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=236; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,plate_type,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,plate_code,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,score,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,rate,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,trade_money,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader_sell,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,market_cap_cir,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,plate_name,unknown,text_or_description,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,id,unknown,metadata,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,date1,unknown,time_key_or_cutoff,probe_only,csv_probe_not_pit_silver,availability_key,not_alpha_feature,false,controls availability/cutoff; not standalone alpha,event_age|lagged_availability,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,speed,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,money_leader_buy,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,volume_ration,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_limit9999,time,unknown,time_key_or_cutoff,probe_only,csv_probe_not_pit_silver,event_cutoff_key,not_alpha_feature,false,controls availability/cutoff; not standalone alpha,event_age|lagged_availability,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,plate_code,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,plate_name,unknown,text_or_description,probe_only,csv_probe_not_pit_silver,join_or_audit_metadata,not_alpha_feature,false,key/text/metadata only,none,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_rate,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_leader_money,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,sum_score,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,days,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
plate_fund_probe,plates_rank_days_new_limit9999,is_new,unknown,limit_event_sentiment,probe_only,csv_probe_not_pit_silver,probe_only_candidate_source,data_engineering_backlog,false_until_silver_pit_panel,"probe/sample only; requires historical silverization, timestamp contract, and PIT join before selector use",silverize_first|then_rank_delta_flow_strength_membership_density,blocked,G:\Project_V7_Rotation\data\cn_public_enrichment\cn_zzshare_plate_fund_completeness_probe_v1_20260602\plate_fund_completeness_probe.csv,24,probe_n=76; ok=1,fix_or_silverize_before_selector
