ablation_arm,candidate_id,contains_capacity_field,contains_event_cutoff_field,contains_flow_liquidity_field,contains_fundamental_field,contains_limit_event_field,contains_new_event_adapter_field,coverage_placebo_required,dataset,diagnostic_role,expression,expression_key,factor_lane,factor_pack_id,factor_pack_version,field_family,field_name,input_fields,lag_contract,leakage_flag,official_book_eligible,panel_alias,phase3_budget_bucket,phase3aa_factor_candidate,phase3aa_injection_version,pool_priority_score,pool_priority_version,promotion_gate,proof_variant,repair_priority_score,required_audits,required_lag_days,search_memory_key,shuffled_field_placebo_required,skeleton_key,source_credit_cap_basis,source_credit_policy,source_factor_pack,source_field_key,source_generator,source_group,source_lane,source_profile,source_quota_group,source_registry,template,selection_policy,strict_selection_role,selection_pool_type,quota_applied,quota_type,quota_stage,quota_basis,rejected_by_quota,quota_reject_reason,phase3e_selector_profile,phase3e_selection_score,base_quality,turnover_proxy,cost_adjusted_proxy,max_corr_to_103_registry,mean_corr_to_103_registry,nearest_103_cluster,max_corr_to_134_registry,mean_corr_to_134_registry,nearest_134_cluster_id,novelty_vs_134,known_cluster_id,provisional_cluster_id,source_lane_cluster_id,max_corr_to_selected_queue,mean_corr_to_selected_queue,base_e3_score,turnover_structure_risk,turnover_penalty,turnover_structure_penalty,selector_pool_turnover_p80,selector_pool_turnover_p90,selector_pool_turnover_p95,high_turnover_p80_count_before_pick,high_turnover_p90_count_before_pick,turnover_tail_penalty,liquidity_proxy,capacity_proxy,liquidity_penalty,capacity_penalty,pool_priority_bonus,registry_symbolic_corr_penalty,complexity_penalty,cap_reject_reason,signal_vector_id,signal_vector_source,signal_vector_error,signal_vector_ready,nearest_134_signal_cluster_id,max_corr_to_134_signal_vector,mean_topk_corr_to_134_signal_vector,novelty_vs_134_signal_vector,known_signal_cluster_id,provisional_signal_cluster_id,source_lane_signal_cluster_id,signal_vector_cluster_basis,max_corr_to_selected_queue_signal,mean_corr_to_selected_queue_signal,nearest_selected_signal_cluster_id,nearest_selected_signal_vector_id,known_signal_cluster_count_before_pick,provisional_signal_cluster_count_before_pick,source_lane_signal_cluster_count_before_pick,vector_diversity_penalty,known_signal_cluster_penalty,provisional_signal_cluster_penalty,source_lane_signal_cluster_penalty,cluster_001_signal_penalty,cluster_003_signal_penalty,selector_mode
Phase3AA_G2_event_source_priority,phase3aa_event_0192_phase3ae_brepair_v1_00290,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,"CSRank(Delta($ctx_billboard_billboard_deal_amt,10))",v2cand-f8f580deb050,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,disclosure_event_flow,BILLBOARD_DEAL_AMT,ctx_billboard_billboard_deal_amt,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_billboard_deal_amt,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,9.1,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-f8f580deb050,True,skeleton-cc11bf4e1636f156,v2cand-f8f580deb050,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,b2e0781dcd45220e,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,flow_delta_10,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_48,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.09970895,0.0,,,0.283333,0.269167,cluster_134,0.283333,0.269167,cluster_134,0.716667,,prov_2e49350f,research_factor_feature_layer|prov_2e49350f,1.0,0.84,-0.0549997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.283333,0.0,,92cb4ae91654bfcf1075,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_92cb4ae91654,research_factor_feature_layer|sigprov_92cb4ae91654,self_vector,0.240833,0.172873,,5396a90d676158e3a8e3,0,0,0,0.240833,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0138_phase3ae_brepair_v1_00216,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,"CSRank(Delta($ctx_billboard_turnoverrate,5))",v2cand-1a6177152c58,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,flow_liquidity,TURNOVERRATE,ctx_billboard_turnoverrate,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_turnoverrate,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.8,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-1a6177152c58,True,skeleton-cc11bf4e1636f156,v2cand-1a6177152c58,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,22b664b19583dde9,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,flow_delta_5,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_49,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.04473435,0.0,,,0.283333,0.269167,cluster_134,0.283333,0.269167,cluster_134,0.716667,,prov_4e1ccda1,research_factor_feature_layer|prov_4e1ccda1,1.0,0.88,-0.0549997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.283333,0.0,,f04cf03e4e6ebcdae2a0,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_f04cf03e4e6e,research_factor_feature_layer|sigprov_f04cf03e4e6e,self_vector,0.298701,0.209763,,92cb4ae91654bfcf1075,0,0,0,0.298701,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0167_phase3ae_brepair_v1_00245,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,"CSRank(Mean($ctx_rzrq_zdf,3))",v2cand-d69580b03dc8,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,ZDF,ctx_rzrq_zdf,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_zdf,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-d69580b03dc8,True,skeleton-512970b00c394ad9,v2cand-d69580b03dc8,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,c22c9567718b54e1,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,flow_mean_3,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_50,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.0339296,0.0,,,0.166667,0.166667,cluster_001,0.166667,0.166667,cluster_001,0.833333,,prov_02bd6e59,research_factor_feature_layer|prov_02bd6e59,0.8,0.523333,0.1099997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.166667,0.0,,eaa60ee34807f6d496e8,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_eaa60ee34807,research_factor_feature_layer|sigprov_eaa60ee34807,self_vector,0.483758,0.317828,,2543f61c3b6559a1316e,0,0,0,0.483758,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0113_phase3ae_brepair_v1_00191,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,"CSRank(Log(Add(Abs($ctx_billboard_billboard_net_amt),1)))",v2cand-b1821cdc7841,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,disclosure_event_flow,BILLBOARD_NET_AMT,ctx_billboard_billboard_net_amt,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_billboard_net_amt,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,9.1,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-b1821cdc7841,True,skeleton-fcfaa941b5aba34a,v2cand-b1821cdc7841,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,27e0b6cea5539a6d,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,rank_log_abs_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_51,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,0.03164135,0.0,,,0.283333,0.260119,cluster_021,0.283333,0.260119,cluster_021,0.716667,,prov_4cc783c2,research_factor_feature_layer|prov_4cc783c2,0.8,0.8,0.0050003,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.283333,0.0,,1ecfe30e7432194c8602,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_1ecfe30e7432,research_factor_feature_layer|sigprov_1ecfe30e7432,self_vector,0.375641,0.232317,,8061c01f207a5e827f1b,0,0,0,0.375641,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0134_phase3ae_brepair_v1_00212,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,CSRank(ZScore($ctx_billboard_turnoverrate)),v2cand-8fb51cdddf8f,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,flow_liquidity,TURNOVERRATE,ctx_billboard_turnoverrate,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_turnoverrate,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.8,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-8fb51cdddf8f,True,skeleton-43c32d9e86d338e6,v2cand-8fb51cdddf8f,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,22b664b19583dde9,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,rank_zscore_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_52,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,-0.01615505,0.0,,,0.325,0.298333,cluster_115,0.325,0.298333,cluster_115,0.675,,prov_4526876d,research_factor_feature_layer|prov_4526876d,0.8,0.395,-0.0325,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.325,0.0,,6ada8aa0192940a9c966,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_6ada8aa01929,research_factor_feature_layer|sigprov_6ada8aa01929,self_vector,0.386479,0.21359,,8061c01f207a5e827f1b,0,0,0,0.386479,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0172_phase3ae_brepair_v1_00250,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,"CSRank(Delta($ctx_rzrq_zdf,10))",v2cand-7938292e81d1,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,ZDF,ctx_rzrq_zdf,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_zdf,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-7938292e81d1,True,skeleton-cc11bf4e1636f156,v2cand-7938292e81d1,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,c22c9567718b54e1,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,flow_delta_10,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_53,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,-0.03702485,0.0,,,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,,prov_fa4f80fd,research_factor_feature_layer|prov_fa4f80fd,1.0,0.84,0.0499997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.166667,0.0,,30a3dd327f883d0efc16,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_30a3dd327f88,research_factor_feature_layer|sigprov_30a3dd327f88,self_vector,0.495289,0.275295,,a2f0f1b283129eb8cfdc,0,0,0,0.495289,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0170_phase3ae_brepair_v1_00248,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,"CSRank(Delta($ctx_rzrq_zdf,5))",v2cand-350e0b4aa8d1,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,ZDF,ctx_rzrq_zdf,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_zdf,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-350e0b4aa8d1,True,skeleton-cc11bf4e1636f156,v2cand-350e0b4aa8d1,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,c22c9567718b54e1,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,flow_delta_5,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_54,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,-0.0645473,0.0,,,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,,prov_1a231994,research_factor_feature_layer|prov_1a231994,1.0,0.88,0.0499997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.166667,0.0,,afc30b2a093422713fba,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_afc30b2a0934,research_factor_feature_layer|sigprov_afc30b2a0934,self_vector,0.52426,0.343282,,30a3dd327f883d0efc16,0,0,0,0.52426,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0120_phase3ae_brepair_v1_00198,False,False,True,False,False,False,True,billboard_details,flow_liquidity_bounded_formula_candidate,"CSRank(Delta($ctx_billboard_billboard_net_amt,10))",v2cand-bfc65e3bf1a7,announcement_pit_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,disclosure_event_flow,BILLBOARD_NET_AMT,ctx_billboard_billboard_net_amt,announcement_PIT_notice_date_plus_next_trading_day_lag,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_billboard_billboard_net_amt,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,9.1,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-bfc65e3bf1a7,True,skeleton-cc11bf4e1636f156,v2cand-bfc65e3bf1a7,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,27e0b6cea5539a6d,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:flow_liquidity_bounded_formula_candidate:none,global_field_route,flow_delta_10,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_55,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,-0.15379475,0.0,,,0.283333,0.269167,cluster_134,0.283333,0.269167,cluster_134,0.716667,,prov_2e49350f,research_factor_feature_layer|prov_2e49350f,1.0,0.92,-0.0549997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.283333,0.0,,32588dcc6b4ce6b6bdab,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_32588dcc6b4c,research_factor_feature_layer|sigprov_32588dcc6b4c,self_vector,0.507679,0.328257,,92cb4ae91654bfcf1075,0,0,0,0.507679,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0163_phase3ae_brepair_v1_00241,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,CSRank($ctx_rzrq_zdf),v2cand-6edd8e74613f,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,ZDF,ctx_rzrq_zdf,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_zdf,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-6edd8e74613f,True,skeleton-7bec5eaeed393de9,v2cand-6edd8e74613f,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,c22c9567718b54e1,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,rank_level,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_56,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,-0.17901945,0.0,,,0.083333,0.083333,cluster_148,0.083333,0.083333,cluster_148,0.916667,,prov_d7938008,research_factor_feature_layer|prov_d7938008,1.0,0.96,0.1250003,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.083333,0.0,,a2ebcde9356e7422116f,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_a2ebcde9356e,research_factor_feature_layer|sigprov_a2ebcde9356e,self_vector,0.723705,0.558878,,a2f0f1b283129eb8cfdc,0,0,0,0.723705,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
Phase3AA_G2_event_source_priority,phase3aa_event_0160_phase3ae_brepair_v1_00238,False,False,True,False,False,False,True,rzrq_margin_xsection,leverage_flow_bounded_formula_candidate,"CSRank(Delta($ctx_rzrq_spj,5))",v2cand-4549156ea52a,lagged_daily_formula_lane,phase3ae_bounded_repair_factor_pack_v1_20260604,phase3ae-bounded-repair-factor-pack-v1-2026-06-04,leverage_flow,SPJ,ctx_rzrq_spj,lagged_context_only; same-day daily summary forbidden for open/morning decisions,requires_pre_replay_features_no_future_labels_no_same_day_unavailable_fields,False,ctx_rzrq_spj,research_factor_feature_layer,True,phase3aa-shared-pool-event-injection-v1-2026-05-29,0.81,candidate-pool-source-priority-v1-2026-05-28,selector_only_then_64_audited_canary_no_baseline_update,research_factor_feature_layer,10.4,PIT_lag_contract|coverage_mask_placebo|shuffled_field_placebo|selector_only_canary|replay_canary|new_vs_149_signal_recluster|source_attribution,1,v2cand-4549156ea52a,True,skeleton-cc11bf4e1636f156,v2cand-4549156ea52a,phase3aa_opt_in_selector_source_priority,runtime\phase3ae_bounded_repair_selector_only_v1_20260604\phase3ae_bounded_repair_factor_pack_value_filtered_v1_20260604.json,67c480307e0b154c,phase3ae_bounded_repair_factor_pack_v1,cn_public_xsection_no_kline_silver_v1_20260530,phase3ae_bounded_repair_feature_layer,D3_primary,phase3ae_bounded_repair_feature_layer:leverage_flow_bounded_formula_candidate:none,global_field_route,flow_delta_5,phase3e_signal_vector_diversified_source_priority_proxy,phase3e_signal_vector_diversified_source_priority_proxy_rank_57,phase3e_selector_pool,False,phase3e_selector,selector_pre_audit,phase3e_signal_vector_diversified_source_priority_proxy,False,,signal_vector_diversified_source_priority_proxy,-0.20274665,0.0,,,0.166667,0.166667,cluster_032,0.166667,0.166667,cluster_032,0.833333,,prov_1a231994,research_factor_feature_layer|prov_1a231994,1.0,0.92,0.0499997,0.0,0.0,0.0,0.059639,0.070323,0.074188,2,1,0.0,0.0,0.0,1.0,1.0,-0.0665,0.166667,0.0,,4bea320e1493acdcf561,runtime_evaluated,,True,cluster_001,0.0,0.0,1.0,,sigprov_4bea320e1493,research_factor_feature_layer|sigprov_4bea320e1493,self_vector,0.669733,0.452392,,eaa60ee34807f6d496e8,0,0,0,0.669733,0.0,0.0,0.0,0.0,0.0,signal_vector_diversified_source_priority_proxy
